step,alpha_s,exponent_inel,exponent_el,scale_inel,scale_el,pT 1.0 GeV,pT 2.0 GeV,pT 3.0 GeV,pT 4.0 GeV,pT 5.0 GeV,pT 6.0 GeV,pT 7.0 GeV,pT 8.0 GeV,pT 9.0 GeV,pT 10.0 GeV
70.0,0.25642857142857145,1.5142857142857142,1.4,0.39357142857142857,0.20071428571428573,0.7673689350009029,0.8142510052039308,0.45793791087188357,0.3625868746857201,0.32176800750852147,0.3010711874195143,0.2896766061396737,0.28262464477435156,0.27584846122689566,0.26601294905169964
70.0,0.3807142857142858,-1.0571428571428572,-1.5714285714285714,0.38928571428571435,0.1492857142857143,0.6422330703328032,0.8499363913782799,0.033276967889682804,0.00766777523240305,0.0031333122936684646,0.0017051783236312205,0.0010848691494565335,0.0007246610601811069,0.0004457144237324727,0.0002028324121536869
70.0,0.39357142857142857,-0.2571428571428571,-1.6857142857142857,0.10642857142857143,0.23500000000000001,0.4241174484875914,0.5043829263061622,0.06999070927673119,0.02890554965255715,0.017507154789301253,0.012945560320370088,0.010702827394926171,0.009294980531556103,0.008009244556983729,0.006560310044738521
70.0,0.265,-1.1714285714285715,-0.657142857142857,0.265,0.14071428571428574,0.7877668531509353,0.8848454310942091,0.2599072888494433,0.15518762696370128,0.11756058504427512,0.09984025686277115,0.09021358468996021,0.08409791827592034,0.0785798338855344,0.07177868035420831
70.0,0.19642857142857145,0.20000000000000018,-1.4571428571428573,0.21785714285714286,0.385,0.708336628964701,0.7464309685640398,0.4506472226621714,0.3672981443182668,0.33112759687753873,0.31293494781413267,0.3032067948413641,0.2974244157277291,0.2916006803242742,0.2822545138408135
70.0,0.3592857142857143,0.9428571428571431,-0.8285714285714287,0.3421428571428572,0.32071428571428573,0.48055660188961585,0.5443570445175203,0.14052360563503838,0.07817271417679757,0.056842066727259125,0.047273331515416406,0.04233312510085797,0.03925972531202054,0.03629216498673946,0.03233475683031455
70.0,0.16214285714285714,-0.3142857142857145,1.9714285714285715,0.11071428571428572,0.15357142857142858,0.8716011211146,0.9026028669143134,0.6516323414397873,0.5710960335060277,0.5337997173550126,0.514041401162287,0.5028985435336467,0.4960072378050985,0.48941730948174145,0.4795858929604553
70.0,0.3164285714285715,1.6285714285714286,1.1142857142857139,0.23928571428571432,0.2735714285714286,0.7186051557242884,0.7993986361699779,0.2643226533060287,0.16679966365687499,0.1308505945852897,0.11381161927503972,0.10459321531586083,0.09877025191942783,0.0934027732415463,0.08651417825401161
70.0,0.3464285714285715,0.48571428571428577,1.2285714285714286,0.21357142857142858,0.1192857142857143,0.49776361166611116,0.5736877349042161,0.12231521398761419,0.06369476196912807,0.04498774629592245,0.036839898794091955,0.03264856976675896,0.03001718237320864,0.02755484174606721,0.024476719891628095
70.0,0.14071428571428574,-0.37142857142857144,0.02857142857142847,0.3592857142857143,0.17500000000000002,0.9271410990162087,0.9578407250376391,0.7067074432885294,0.6244086551103958,0.5856622235760055,0.5647237315919368,0.5525975041290838,0.5448963949387521,0.5377308282849819,0.5276723576251771
70.0,0.14500000000000002,-0.02857142857142847,0.7142857142857144,0.2735714285714286,0.2992857142857143,0.9341800960964373,0.963069144016438,0.7256748884105305,0.646656013682765,0.6091868678618225,0.588849950409264,0.5770371983168466,0.5695265469177859,0.5625446655495209,0.552743083998002
70.0,0.13214285714285715,-1.6857142857142857,-0.08571428571428585,0.26928571428571435,0.12785714285714286,0.9420538813627739,0.9781895677773712,0.6850555307207649,0.5923636520073081,0.5492409172677031,0.5259711371751752,0.5124088145918533,0.5036992928057087,0.49569539751721553,0.4848569352004696
70.0,0.1492857142857143,-1.5142857142857142,0.7714285714285714,0.14500000000000002,0.22214285714285717,0.9200365623356151,0.946207116547576,0.729854990630934,0.6568541178226781,0.6221607163096159,0.6034050697460402,0.5926161526208149,0.5858437666262898,0.5794702965636452,0.5702172859834497
70.0,0.23500000000000001,0.1428571428571428,1.7428571428571429,0.12357142857142858,0.20928571428571432,0.8222532057469061,0.8870951449304835,0.41600337228793155,0.30471765289286773,0.2590132861951285,0.2360304155039499,0.22318930091121172,0.2150375771938619,0.2075058479833515,0.19751432264768243
70.0,0.10214285714285715,0.657142857142857,0.8285714285714283,0.29500000000000004,0.26071428571428573,0.964419918764202,0.9774830709197404,0.8662154213277994,0.82474927111209,0.8041537163173296,0.792736912048766,0.7860736787852598,0.7818839030585788,0.777950651627819,0.7721638046193643
70.0,0.10642857142857143,1.8571428571428568,-1.2285714285714286,0.19642857142857145,0.25214285714285717,0.9423863100287567,0.9577974803529901,0.8282048942893808,0.7808443441780267,0.7576305473917613,0.7449424517118853,0.7376687114650421,0.7331804455134663,0.728898957045733,0.7223492921414171
70.0,0.385,-1.8,-0.1428571428571428,0.355,0.16214285714285714,0.6173189712477599,0.913922526058264,0.009543939210122558,0.0013186869644302138,0.0004299936729930037,0.000213064678571908,0.00013107005305891162,8.773570501959445e-05,5.7765426025892414e-05,3.471813734997689e-05
70.0,0.3335714285714286,0.02857142857142847,-0.48571428571428577,0.2992857142857143,0.3078571428571429,0.59006471675278,0.6766995390683869,0.15091120844647488,0.07637657395875277,0.05125059361420979,0.039911336117202954,0.03395055241180016,0.030195726083444577,0.026718796533078185,0.02238173801362869
70.0,0.26071428571428573,-0.6000000000000001,-1.9714285714285715,0.20071428571428573,0.23071428571428573,0.6840627628113332,0.74973282015133,0.29087780218627096,0.1946559074427193,0.15686207573170727,0.13840151231689818,0.12834982412686238,0.12207349508438425,0.11614121262028652,0.1079680900386585
70.0,0.20928571428571432,1.7428571428571429,-0.7142857142857144,0.2778571428571429,0.2864285714285715,0.7992050380833032,0.8367847224031665,0.5411118946998243,0.45351519583747374,0.41445496451971103,0.3942943137740625,0.3831697317822387,0.3763711583356774,0.36976369871749304,0.35974198855282824
70.0,0.23071428571428573,-1.1142857142857143,-0.7714285714285714,0.15785714285714286,0.14500000000000002,0.823539665169179,0.8810502772572046,0.4518058053781673,0.343650195240751,0.29809709477822693,0.27493480634077505,0.2619614978420016,0.25375800777852475,0.246122156394865,0.23575898851493343
70.0,0.36357142857142866,1.2285714285714286,-0.5428571428571427,0.3292857142857143,0.23928571428571432,0.5430060259651683,0.614073948819373,0.1634273376841316,0.09254163449516785,0.0680083580191503,0.05687060472635094,0.05104633240230604,0.04740661749510264,0.04395423115997935,0.03942954372369193
70.0,0.355,-0.1428571428571428,1.8571428571428568,0.2907142857142857,0.38928571428571435,0.7552674920548968,0.886812045464701,0.15160783194342992,0.0676883498122484,0.041465569638366846,0.029966215189743142,0.023935925735347134,0.020126358837360307,0.016776562956344707,0.012962234929835791
70.0,0.16642857142857143,0.8857142857142857,1.4571428571428573,0.3464285714285715,0.115,0.8323212319587068,0.8588190081932672,0.6438121087390333,0.5734034418013458,0.5408346977438223,0.5238489255172948,0.5145713646893569,0.5090671719572412,0.5035852796343554,0.4946182874106782
70.0,0.35071428571428576,0.08571428571428541,-1.8,0.17071428571428574,0.10642857142857143,0.7282167683821205,0.8479546154242977,0.16015681188417358,0.07633743135720344,0.04981997841502026,0.03819851487726817,0.03213117488339597,0.0283031959183384,0.024912269523522042,0.02103291378719002
70.0,0.2778571428571429,1.057142857142857,-1.5142857142857142,0.24357142857142858,0.2778571428571429,0.6103776967754386,0.6662267013388766,0.2717184551213538,0.18771998710732102,0.15506328550657797,0.13940197257429812,0.13107027934095042,0.12593788256033495,0.12093675653889868,0.11378670712615466
70.0,0.21357142857142858,-1.0,-1.342857142857143,0.36357142857142866,0.3978571428571429,0.6884081167966842,0.7535867580370844,0.297119180787056,0.20157245649004651,0.16426777228228684,0.14613000433516027,0.13627686871921738,0.1301149136629607,0.12429326755345528,0.11633376184527752
70.0,0.33785714285714286,-0.4285714285714288,1.9142857142857141,0.15357142857142858,0.19642857142857145,0.643167025387078,0.7380712540091682,0.16617483522106005,0.08578686197288883,0.05863051133403906,0.04626766691201571,0.03968915813802544,0.03551783298035459,0.03170423547944249,0.027019592386557545
70.0,0.115,0.4285714285714284,1.7999999999999998,0.13214285714285715,0.2907142857142857,0.966554905692309,0.9868631657757929,0.8160329373060984,0.7551856853928145,0.7253996460348962,0.7088923910433802,0.6991486204425724,0.6928967803494785,0.6871270672438821,0.6791069458805887
70.0,0.17928571428571427,1.6857142857142855,1.1714285714285713,0.20500000000000002,0.26928571428571435,0.9029034891558168,0.9415339263158308,0.6342319279610066,0.5398815906307735,0.49670913994441185,0.4737436457432966,0.46055673814159487,0.4521874273851414,0.4444002146810261,0.43358142598964017
70.0,0.12785714285714286,0.2571428571428571,-0.37142857142857144,0.26071428571428573,0.21785714285714286,0.9343510050013358,0.9559691822530256,0.7755925412917225,0.7124941653664092,0.6820423572588454,0.6654475260823725,0.6558669320748838,0.649859997455552,0.644202421692526,0.6359158311180904
70.0,0.13642857142857143,0.5428571428571427,-1.7428571428571429,0.3035714285714286,0.20500000000000002,0.9159418314575019,0.9381676859002396,0.7535663523975762,0.6895752883317331,0.6589158352984104,0.6423544779866944,0.6329073759567334,0.6270596104966566,0.6214866213424813,0.6130927312941594
70.0,0.31214285714285717,-0.9428571428571431,0.31428571428571406,0.1492857142857143,0.18785714285714286,0.673953744638822,0.7555847979719963,0.22602151071181362,0.13585800617387886,0.10337808804144127,0.08816233787367,0.07998705357178858,0.0748310581997855,0.07006145479506189,0.06393774343176592
70.0,0.17500000000000002,0.37142857142857144,0.657142857142857,0.28214285714285714,0.37642857142857145,0.9089735894073275,0.9461461180598248,0.648173708160878,0.5555304844007005,0.5128841864057515,0.4901154831377918,0.4770113172543714,0.4686899209755013,0.4609517082837063,0.45018835646572536
70.0,0.11071428571428572,1.1714285714285713,0.1428571428571428,0.2864285714285715,0.3164285714285715,0.9527800181185345,0.9667904229036693,0.8481221422461327,0.8043023767245584,0.782692028513656,0.7708122551793671,0.7639559441494415,0.7596973154455035,0.755658720619007,0.749560209480365
70.0,0.2992857142857143,-0.8285714285714287,-1.8571428571428572,0.22642857142857142,0.32500000000000007,0.45018993887643366,0.5093057347365824,0.1312582836958761,0.07179679295151922,0.051345621823221124,0.042209629564175205,0.03753346541485369,0.034622371235470115,0.031763030402849474,0.02795272555811152
70.0,0.20071428571428573,1.4571428571428573,0.5428571428571427,0.3164285714285715,0.12357142857142858,0.8250606477303675,0.8599745979021415,0.5823983187722335,0.4975377169829967,0.459177135243951,0.4392106982587951,0.4281269375399504,0.4213386798733903,0.41476535734242415,0.4048074878893937
70.0,0.3721428571428572,-1.8571428571428572,0.37142857142857144,0.10214285714285715,0.31214285714285717,0.5879386018029047,0.6621685397162261,0.18712434342565068,0.11054938212963031,0.08381895416120988,0.07159296082490242,0.06514786126877041,0.06110400947374557,0.05730481875342588,0.05238049781962665
70.0,0.1835714285714286,-0.5428571428571427,1.6857142857142855,0.17500000000000002,0.265,0.9068901679674269,0.950364828533286,0.6073873527692412,0.5060577957766831,0.4603804785052306,0.43621972289826666,0.42233879705598243,0.4134836812895062,0.40530109616410326,0.39417293477409454
70.0,0.18785714285714286,0.7142857142857144,-1.2857142857142856,0.14071428571428574,0.3721428571428572,0.7638328084199734,0.8060258367208109,0.47964978168296046,0.38806582431902986,0.34807892213333586,0.32766178370728716,0.31645654193096373,0.30960515434927544,0.30294327348440303,0.29290872351725894
70.0,0.32071428571428573,1.5714285714285712,-1.6285714285714286,0.13642857142857143,0.22642857142857142,0.6005612175225096,0.707885170406777,0.10871986122027359,0.041087564050980345,0.020719895526428892,0.012289076744617195,0.008105765348944256,0.005480880190713404,0.0031702036208032724,0.0007481647639312951
70.0,0.29500000000000004,-1.9142857142857144,1.6285714285714286,0.3678571428571429,0.3464285714285715,0.8817808677672122,1.1484676293799316,0.05622017256230327,0.014465042165288695,0.006346743331952338,0.003651267312074128,0.0024520761668542527,0.0017577340076896872,0.0012371363885599086,0.0008027809986278934
70.0,0.15785714285714286,-0.08571428571428585,0.48571428571428577,0.23500000000000001,0.13214285714285715,0.8970610528536952,0.9298883908608172,0.6641210900810538,0.5792348503688476,0.5398365882732161,0.5188055792020103,0.5067827851632097,0.49922841432269677,0.49212255635832164,0.4819253919213726
70.0,0.15357142857142858,1.7999999999999998,-1.0571428571428572,0.32500000000000007,0.3292857142857143,0.8602082806376672,0.8808423958505314,0.7108139691987769,0.6522245054289296,0.6246076275559224,0.610130630526131,0.6022740683261747,0.597703561521274,0.593093930332904,0.585215648316149
70.0,0.1192857142857143,-0.20000000000000018,-1.1142857142857143,0.25642857142857145,0.13642857142857143,0.9544849428123942,0.9753725213540042,0.8000338090297917,0.7380420365112864,0.7078671119095803,0.6912532255014776,0.6815291032906249,0.6753438490137439,0.669592715016975,0.6614374156726579
70.0,0.25214285714285717,-1.9714285714285715,0.2571428571428571,0.23071428571428573,0.15785714285714286,0.7851671573618456,0.8767660808936381,0.2752598184727011,0.16781061195348265,0.12777092382599958,0.1084781953200035,0.09786446819742568,0.09110406146564996,0.08495456580347974,0.0771922117314641
70.0,0.3978571428571429,1.1142857142857139,-0.20000000000000018,0.3078571428571429,0.33785714285714286,0.48832866958082133,0.5676534789465437,0.107553702519459,0.05249005669947385,0.035536905868463316,0.028308560514175598,0.024631543980325743,0.02232415556535631,0.020182073293038765,0.017576701747411008
70.0,0.17071428571428574,0.8285714285714283,1.5142857142857142,0.25214285714285717,0.17071428571428574,0.8791910212532774,0.912020444991374,0.6475216954871305,0.5635803483413528,0.5248262007329428,0.5042687083064216,0.4926128471606577,0.4853465820057602,0.47845308309437484,0.4683809589950382
75.0,0.278,-0.5333333333333332,-1.1199999999999999,0.20600000000000004,0.24200000000000005,0.6834864596722784,0.7577046396891948,0.25860433904410346,0.16528066568995592,0.13054320565370353,0.11404532771777871,0.10515054021190573,0.09955548502500892,0.0943368392208249,0.087490904679649
75.0,0.21800000000000003,-1.92,0.5333333333333332,0.22200000000000003,0.14200000000000002,0.823010611303358,0.892292723557585,0.3947081202750336,0.2821507020973039,0.23666039126038013,0.21394123601496373,0.20126907470358896,0.19321136484860052,0.18579918325640532,0.17608540324753688
75.0,0.19000000000000003,1.1733333333333338,0.3200000000000003,0.17400000000000004,0.32200000000000006,0.8801408395349022,0.9269626074334038,0.5635629840809765,0.459835698477368,0.41379534173208227,0.3896899658510103,0.3759538086738621,0.3672322294309197,0.3591336468495097,0.3480390095500527
75.0,0.10600000000000001,-0.10666666666666647,1.8666666666666671,0.10600000000000001,0.32600000000000007,0.9731252872171795,0.9889681274153889,0.8541151822118735,0.8045971850708923,0.780039744342701,0.7663403845493589,0.7582322827035752,0.7530359668318354,0.7482331919648192,0.7414973157829556
75.0,0.33000000000000007,1.4933333333333332,1.4400000000000004,0.32200000000000006,0.362,0.7410886378293685,0.8198938598647763,0.28879736670628564,0.1869931513245289,0.1486048204160197,0.13016909085537115,0.12012037902439249,0.11376499808341742,0.10790575288813183,0.10033210635140877
75.0,0.126,-0.31999999999999984,-1.6,0.28200000000000003,0.14600000000000002,0.9502985969037844,0.9742975199709966,0.7742479110634043,0.7050646654202906,0.6716919474794687,0.6533913015410912,0.6426884775232823,0.6358657863541682,0.6295359682970878,0.6206456833172017
75.0,0.15000000000000002,-1.0666666666666667,-1.9733333333333334,0.3700000000000001,0.29800000000000004,0.8405938471927,0.8835145586131384,0.5469528067116737,0.4499896920173694,0.4069607073493734,0.384581857946896,0.371994971579073,0.364118474373617,0.3566738722970995,0.34605460541865907
75.0,0.27,-1.9733333333333334,-0.05333333333333323,0.134,0.342,0.7344109041283337,0.7931114483957465,0.3664269798965741,0.2668782052206587,0.22638532074692413,0.20629146558803735,0.1952693964509961,0.1883767710846156,0.18184652576857782,0.17278216938473429
75.0,0.3580000000000001,-1.0133333333333332,1.6000000000000005,0.21800000000000003,0.374,0.7403307880028054,0.8812745086521786,0.126854338379418,0.051869153333939995,0.02975500168596442,0.020379111065858657,0.015554325844868232,0.012521271042588485,0.00989933310043278,0.0070424557150694615
75.0,0.3900000000000001,0.3200000000000003,0.9066666666666672,0.29800000000000004,0.30200000000000005,0.6108096314251017,0.7247279878885685,0.10813882601626326,0.046538901714702305,0.028777417327286694,0.02142559982139474,0.017712751431855887,0.015382266446511398,0.013320139912596923,0.011038556395695457
75.0,0.342,-1.3333333333333333,0.4800000000000004,0.18600000000000003,0.22600000000000003,0.6429808466870394,0.7463121197448546,0.14635959231943857,0.0723412317413662,0.04890026532843578,0.03862815097425159,0.03327291728261802,0.029895768898278635,0.026854589611745715,0.023257141506585297
75.0,0.386,1.9733333333333336,-1.1733333333333333,0.31000000000000005,0.12200000000000001,0.6026689850500182,0.6844674439287187,0.17371952035894184,0.09597521782865662,0.06935278250520394,0.057285717594882546,0.050942582856503195,0.046956794707852585,0.04324977072956259,0.03856235370144415
75.0,0.3700000000000001,0.21333333333333382,1.3866666666666667,0.162,0.16600000000000004,0.5427734707458169,0.6420828763136945,0.09844110171734567,0.042226687139770604,0.02569006968198737,0.018755780510894417,0.015229896906305192,0.013008506242882167,0.011009633699168261,0.008721928848117576
75.0,0.10200000000000001,0.16000000000000014,1.7600000000000002,0.374,0.3540000000000001,0.9755908987502553,0.9899314638094638,0.8675182611779064,0.8220987900668314,0.7994718992711992,0.7868194554456555,0.7793226803879929,0.7745191166095041,0.7700778350315184,0.763832709851382
75.0,0.25,-0.05333333333333323,-1.4933333333333332,0.30200000000000005,0.21000000000000002,0.7487452059290621,0.8140325833691258,0.34842537329261314,0.244769647738694,0.20320201772687077,0.18263792158346875,0.17131681424372228,0.16419781897006633,0.15753578374146146,0.14850423449504935
75.0,0.14200000000000002,-0.96,-0.4266666666666665,0.3580000000000001,0.11000000000000001,0.9399727742335976,0.980288939309958,0.6573370038032631,0.5583024044076311,0.5128091503160191,0.48840766336797947,0.47421369635980654,0.4650850151087999,0.4567186079510002,0.4455065312387132
75.0,0.23000000000000004,1.6533333333333333,0.05333333333333368,0.3540000000000001,0.386,0.8029569839321139,0.8436625051961459,0.5260929963725364,0.4345173674675524,0.394081945427563,0.3732530897485916,0.36170937162371564,0.3545891517775278,0.3477346775081629,0.33760319620026547
75.0,0.398,-1.8666666666666667,0.96,0.32600000000000007,0.3500000000000001,0.6930853425127024,1.0200387029412263,0.01143319324038746,0.001538631467787007,0.000465013506244514,0.00020937816212761797,0.00011635015930812267,6.968905595611496e-05,4.051353932407361e-05,2.0971576027674354e-05
75.0,0.11000000000000001,-1.2266666666666666,-0.9066666666666667,0.262,0.10600000000000001,0.9672832612276897,0.9898352720690489,0.8002843730988883,0.733819481430923,0.7014763859779274,0.6835864691895184,0.6730172266964797,0.6662149129795115,0.6599573550495097,0.6513551064293686
75.0,0.13,0.5333333333333332,-1.3333333333333333,0.114,0.11800000000000001,0.9539132329868029,0.981051714084911,0.7568026539922157,0.6807239367221807,0.6442633872549454,0.6242890060774597,0.6125700173650296,0.6050538438675054,0.5981221692572681,0.5885698154097089
75.0,0.3500000000000001,-0.5866666666666664,0.16000000000000014,0.17800000000000002,0.25,0.6189161612137869,0.7193764999368802,0.13809817659271179,0.06705278322840355,0.04463408675901636,0.034839165920195925,0.02974726275218571,0.026539164565461782,0.023640369852255594,0.020196357480465367
75.0,0.162,0.9066666666666672,-0.21333333333333337,0.23000000000000004,0.202,0.8983006483122303,0.92947303858993,0.67644950077409,0.5944886066540942,0.5562356923003204,0.5357729820779319,0.5240789405216963,0.5167491120884912,0.5098376274013081,0.49983455840860297
75.0,0.17400000000000004,0.2666666666666666,-0.96,0.198,0.194,0.8820980193887153,0.9201602791516528,0.6167790435865559,0.5240556845761555,0.4817908222699951,0.45942881291376486,0.4466878217249106,0.4386656766772778,0.43113681435017714,0.42046451865754014
75.0,0.31000000000000005,1.5466666666666669,0.0,0.33000000000000007,0.278,0.6654943165541628,0.7270689163297899,0.2945650280436066,0.20238233646474538,0.16629019613541426,0.14878855745673217,0.13933738144434352,0.13345403992374763,0.12783652101136556,0.12003421836217441
75.0,0.114,1.3866666666666667,1.5466666666666669,0.234,0.29400000000000004,0.9634961731047755,0.9795814289801908,0.8435029670642041,0.7937195735402917,0.7691362749130114,0.7555066030460947,0.7475107780430026,0.7424367539904914,0.7377081201388077,0.7309205110880218
75.0,0.25400000000000006,0.7999999999999998,1.92,0.22600000000000003,0.28600000000000003,0.8389251477532779,0.9080715112138023,0.41088863785657637,0.2962929679168917,0.24963348516367745,0.22622643224808708,0.21312626678466193,0.20478223843867138,0.19712655639922078,0.18713051666228758
75.0,0.30200000000000005,-0.48,-1.2266666666666666,0.3660000000000001,0.162,0.7215151508318394,0.8274662476946403,0.1882120735916593,0.09894580719039055,0.06910548583145303,0.05561457434446617,0.04845550195026377,0.04392879725412704,0.03986040841934975,0.03499214087812009
75.0,0.3380000000000001,-1.3866666666666667,1.2800000000000002,0.386,0.182,0.6731580785365572,0.8786416437256387,0.04159605360553938,0.010965528913997996,0.005092224751255004,0.0031291230239154223,0.002240335892905757,0.0017133138379321503,0.00129300566105964,0.0009003062440488828
75.0,0.12200000000000001,-1.4933333333333332,1.0666666666666669,0.25,0.262,0.9576947222825972,0.985580647970023,0.7543083234800854,0.6763467122344041,0.6390570400878326,0.6186270815622065,0.6066214386273142,0.5989021946460965,0.5918026091328369,0.5820954907145561
75.0,0.394,-1.28,0.2666666666666666,0.3380000000000001,0.22200000000000003,0.5772663768600389,0.7782364339170259,0.02451093985032475,0.005374779541647771,0.002262088843152211,0.001319896016842114,0.0009180929772916062,0.000687710428314361,0.0005125000814027144,0.0003611432191605375
75.0,0.362,-1.76,-1.8666666666666667,0.202,0.18600000000000003,0.5796994880827429,0.6935097393799661,0.09193888106798101,0.03714458891616366,0.021904252976676454,0.01572212461826615,0.012637401231897391,0.010710780463638126,0.009022692883929472,0.007191462173366882
75.0,0.22600000000000003,0.6933333333333334,-0.10666666666666647,0.15400000000000003,0.10200000000000001,0.8244483690980016,0.8867456385148299,0.4300923464208173,0.31965763578290196,0.2739429084146006,0.2508856006694817,0.23799704749067946,0.22982391041039296,0.22225805676960214,0.21216666375962012
75.0,0.3660000000000001,1.333333333333334,-1.5466666666666666,0.14200000000000002,0.23000000000000004,0.5069357731214224,0.6150453088365182,0.06431128386036179,0.019834747480060557,0.008750982661119263,0.004760215581771219,0.002936244814614216,0.0017983119570652642,0.0009313963260256157,0.00031561736631670383
75.0,0.24600000000000002,-0.4266666666666665,-0.31999999999999984,0.126,0.3700000000000001,0.7546334119920527,0.8134908927491344,0.38395256134079525,0.28253474920369304,0.24115085088628577,0.22057123100288079,0.20925160739155452,0.2021546309365781,0.19546153329239097,0.18625402700941426
75.0,0.15800000000000003,0.3733333333333335,-1.0666666666666667,0.362,0.23800000000000004,0.8851049636446252,0.9137683436930562,0.6798945139227716,0.6031497447248807,0.5672560193638873,0.5481297298357238,0.5373035723840294,0.5306033765623601,0.5242060742929207,0.51464754143796
75.0,0.29000000000000004,1.2800000000000002,-0.6933333333333334,0.194,0.15000000000000002,0.730192155232463,0.8108089127937179,0.2732658241347031,0.17368523147954085,0.13673517648512404,0.11915764895761476,0.1096270109847139,0.10360393679415772,0.09805980570480702,0.09094801018017083
75.0,0.20600000000000004,0.8533333333333335,0.5866666666666669,0.182,0.198,0.8487305847171988,0.8997303937699253,0.5107162245170404,0.40542573789424624,0.3598241063649543,0.3363098369195696,0.32305008480345054,0.31466320601007564,0.306844155752645,0.2961278488419375
75.0,0.3460000000000001,0.05333333333333368,-1.0133333333333332,0.274,0.17400000000000004,0.6222608559768147,0.7200888047342098,0.1437886433723899,0.06860431056956415,0.04416527742491748,0.033379363056136556,0.02777032525931088,0.02422616662841557,0.0209875113810584,0.017159666530044648
75.0,0.182,0.10666666666666647,-0.7999999999999998,0.24600000000000002,0.126,0.8944458965923106,0.9362858999244013,0.6054578209359815,0.5067328641680316,0.4620675401724024,0.4384420539411568,0.4249112576224128,0.4163220679010555,0.4083378889051404,0.39730175829914127
75.0,0.198,1.4400000000000004,-1.3866666666666667,0.394,0.234,0.8115284000842774,0.8424256165460812,0.5942953001214561,0.5161850942071835,0.48057162955244337,0.46208313552375924,0.45195594454493704,0.4458846106475186,0.4398844748287735,0.43031929549166115
75.0,0.16600000000000004,-1.44,0.42666666666666675,0.13,0.114,0.8798003532446027,0.9088338664933937,0.6719088210002822,0.5946287077554302,0.5586021821246099,0.5394549246160951,0.528644459023355,0.5219665457362234,0.5155774452702233,0.5060002748687581
75.0,0.3340000000000001,-0.3733333333333331,1.12,0.342,0.17800000000000002,0.636695536515622,0.7438773446447239,0.13441908173503972,0.06305934035155959,0.04090155099334334,0.03131059693720277,0.02634405020905813,0.023205961556057433,0.02038572528266733,0.017128031282515933
75.0,0.18600000000000003,-0.7466666666666666,-0.5866666666666664,0.15800000000000003,0.24600000000000002,0.8567694841968299,0.8973809980630119,0.576623596626066,0.4815743797655177,0.43885317746810476,0.41646334967621024,0.4038078644067438,0.39587840115356576,0.38839607543149246,0.37770511175044896
75.0,0.262,-0.21333333333333337,-0.6399999999999999,0.24200000000000005,0.3900000000000001,0.6856875363659682,0.7519268343432078,0.29165676809404273,0.19726067360623617,0.16087847300160904,0.1433338361351003,0.13384071693225033,0.12789416697456327,0.1222824670529809,0.11469769365236503
75.0,0.3820000000000001,-0.9066666666666667,1.1733333333333338,0.11800000000000001,0.258,0.610105037947031,0.7098667509893013,0.13424213118634812,0.06399066874177946,0.041774537631060864,0.03207012502892341,0.027027451675762943,0.02383705398086154,0.020941440013787418,0.017540071236226345
75.0,0.29400000000000004,1.706666666666667,1.8133333333333335,0.15000000000000002,0.15800000000000003,0.6632361952606335,0.7565475495722996,0.18576530720686552,0.10226910601002838,0.07406201914999694,0.06128531022619435,0.054521049362716886,0.05025090943626721,0.046353507659126734,0.04155300296020028
75.0,0.28600000000000003,1.8133333333333335,-1.6533333333333333,0.3340000000000001,0.398,0.40829787133010326,0.4390277522158625,0.21085814201867256,0.1567865988310055,0.1355300093469065,0.12583120533745598,0.12124900347956467,0.11877685701907639,0.11581347115922402,0.11020710492614028
75.0,0.17800000000000002,1.0666666666666669,-0.15999999999999992,0.3460000000000001,0.15400000000000003,0.8781404419964146,0.9087413755902907,0.6606887804796272,0.5805568369238574,0.5433127655342608,0.5235241287433737,0.5123316445542956,0.5053950229159153,0.4987785679763945,0.48894567491115754
75.0,0.21400000000000002,-0.7999999999999998,0.21333333333333382,0.17,0.20600000000000004,0.8356281725209529,0.8884711514008296,0.4876171187818091,0.38184112369124207,0.33652187816152224,0.3132985740819103,0.3002543804285188,0.29201376353501085,0.28432264195990486,0.2737899970727063
75.0,0.134,0.746666666666667,-0.2666666666666666,0.29000000000000004,0.21800000000000003,0.9274552148003988,0.9485578411995244,0.7726815468504341,0.7110540699840509,0.6813454360465497,0.6652096535627638,0.6559489713223686,0.6501848013443601,0.6447204067668689,0.6365784805349982
75.0,0.22200000000000003,-1.1199999999999999,0.8533333333333335,0.23800000000000004,0.33000000000000007,0.8679021000178794,0.9387147571754734,0.4272001493401061,0.30921898983173457,0.26116394903315815,0.23700935400240863,0.22343878079180648,0.21476372867324137,0.206858584453051,0.19668155011974198
75.0,0.234,0.42666666666666675,1.4933333333333332,0.31400000000000006,0.138,0.7422529250202013,0.7931591237501655,0.4135731779457358,0.3176339981756527,0.2775491428142115,0.2574809407532205,0.24649381278404378,0.23967844842894864,0.2331391347103778,0.22377940532676846
75.0,0.194,-1.6,0.746666666666667,0.258,0.274,0.8931839265363083,0.9596230735722455,0.46968095301449564,0.350386305789436,0.3006458343211331,0.2753015517521275,0.2609412093909461,0.25173594939215416,0.24335938838630244,0.2325491296266674
75.0,0.14600000000000002,0.5866666666666669,-0.7466666666666666,0.12200000000000001,0.27,0.905056190993174,0.9369248167016173,0.6783267321705967,0.5948395129108611,0.5558900901744696,0.5350226332755583,0.5230553492051213,0.5155201962502451,0.508447415836667,0.4983315406201824
