step,alpha_s,exponent_inel,exponent_el,scale_inel,scale_el,pT 1.0 GeV,pT 2.0 GeV,pT 3.0 GeV,pT 4.0 GeV,pT 5.0 GeV,pT 6.0 GeV,pT 7.0 GeV,pT 8.0 GeV,pT 9.0 GeV,pT 10.0 GeV
55.0,0.10818181818181818,-0.7272727272727273,0.9454545454545453,0.33181818181818185,0.39181818181818184,0.9715292136148262,0.9930917539178516,0.8115162568297886,0.7473377356785319,0.7159809934901148,0.6985846601145622,0.6882789103216623,0.6816324846222908,0.6755279737938011,0.6671663250295842
55.0,0.39727272727272733,1.4545454545454541,0.6545454545454543,0.2554545454545455,0.3481818181818182,0.5877492543912902,0.6873123504311188,0.12319303504071721,0.05882196535355814,0.03927327849842349,0.030937897227351175,0.02666580391484094,0.023982947536285968,0.021562525385304992,0.018721998698331372
55.0,0.1681818181818182,-1.2363636363636363,-1.8909090909090909,0.22272727272727275,0.2554545454545455,0.8395933300250218,0.879118812935054,0.5663196077758953,0.47363991706731057,0.43207904650777673,0.41039304207830307,0.39821949190844536,0.3906461329319087,0.38344079108261087,0.372963476610431
55.0,0.18454545454545457,0.3636363636363633,0.1454545454545455,0.28272727272727277,0.2772727272727273,0.8762785021804939,0.9159647652865451,0.6014529896956883,0.5068044868682425,0.46395333840613145,0.4413641438157198,0.428517194978277,0.4204266538920222,0.4128350708813185,0.4021089963395249
55.0,0.1954545454545455,-1.9636363636363636,0.07272727272727231,0.27181818181818185,0.3645454545454546,0.8817937136499242,0.9596774714790025,0.4065761268433774,0.2851899466019554,0.23654287160245147,0.2122221358485165,0.19855683371084976,0.18980309054751499,0.1818806427826632,0.17182600458510175
55.0,0.32636363636363636,0.581818181818182,-1.9636363636363636,0.23363636363636367,0.32636363636363636,0.35799247540214085,0.40471942312587134,0.10281272946837004,0.05531536614584705,0.039253390009363606,0.03226231787148687,0.028796123199885393,0.02665775366208807,0.024451313336377633,0.0213955042122171
55.0,0.2881818181818182,0.1454545454545455,-0.8727272727272728,0.24454545454545457,0.12454545454545456,0.7568679803527953,0.8403255463038237,0.2833000355557655,0.18005774640175792,0.1416334303183385,0.12328078799153853,0.11328434826029328,0.10695167232823612,0.10115499917399977,0.09377673775347042
55.0,0.33181818181818185,1.0181818181818176,0.5090909090909088,0.31545454545454554,0.10272727272727274,0.5760238195906637,0.6429628994493499,0.20273433324084675,0.12597137416936358,0.09843527182893282,0.08571401297868117,0.07901044548980757,0.07482587297006328,0.07083615731324125,0.0655029570406414
55.0,0.3209090909090909,-1.6727272727272728,1.7454545454545451,0.2881818181818182,0.21727272727272728,0.7310785570860804,0.8955869617963927,0.09162936793942768,0.033450288968673574,0.018617953476887737,0.01283255052468527,0.009988110928374526,0.008233086865640877,0.006761642336898432,0.005262492297620088
55.0,0.20090909090909093,0.5090909090909088,0.872727272727273,0.38636363636363646,0.39727272727272733,0.8887313287169611,0.9318916303878074,0.5925432116023155,0.4926698367846572,0.4477883908952357,0.42414533305323215,0.4106379961141743,0.4020673355908856,0.394097281526253,0.3831027917130603
55.0,0.17363636363636364,-1.8909090909090909,-1.8181818181818181,0.10818181818181818,0.18454545454545457,0.8764996470907643,0.9035610651419118,0.6817042885825855,0.6083383502914079,0.5739955267393106,0.5557561228432569,0.5455102088942758,0.5392336394407249,0.5331827989757648,0.5239209853738914
55.0,0.23363636363636367,1.9636363636363638,0.4363636363636365,0.2772727272727273,0.3590909090909091,0.8222235196284363,0.8686602653687447,0.5115907520883876,0.41251943897134685,0.3693077969179489,0.3470545732005395,0.33460481647084,0.3268117853787519,0.3194425023305916,0.3090084570207328
55.0,0.10272727272727274,1.3818181818181818,1.6727272727272728,0.34272727272727277,0.2936363636363637,0.969502002238462,0.9804897201796614,0.8865606855112403,0.8510625404559056,0.8333283130194359,0.8234715468070717,0.8177156592656227,0.8141024610685592,0.8107066324699405,0.8056787766438199
55.0,0.3481818181818182,-0.21818181818181825,-0.4363636363636365,0.2281818181818182,0.20090909090909093,0.6063924464012879,0.7064829435213861,0.12881521141432403,0.05718404874209743,0.03412880627079939,0.023964132829382086,0.01867052140356524,0.01532469731986547,0.012281060300627962,0.00868437227433832
55.0,0.2554545454545455,-0.07272727272727275,-0.7272727272727273,0.13,0.19,0.7659620140614398,0.8338749197763143,0.3524350105995508,0.2472803724246343,0.20558035024618707,0.18506266784054468,0.17377040302778712,0.1666413426998073,0.16001378629493349,0.1512039377097275
55.0,0.30454545454545456,-1.0909090909090908,-0.1454545454545455,0.17363636363636364,0.1572727272727273,0.6921562181858477,0.7775550023682071,0.22544656402855484,0.13044216889296764,0.09543960790091668,0.07873724187405391,0.06965052916366565,0.06389958816299465,0.058585083138417746,0.051719211231409726
55.0,0.21727272727272728,-0.5818181818181818,1.4545454545454541,0.12454545454545456,0.33181818181818185,0.8810807174680292,0.9342596210136909,0.5279493738257999,0.4182091731404412,0.37058729485864134,0.3459053481631311,0.3318719179282391,0.3229256617483496,0.3146755536009944,0.3036252046545731
55.0,0.3590909090909091,1.0909090909090908,-1.3818181818181818,0.260909090909091,0.2881818181818182,0.43748381952502596,0.5000633242637583,0.11126271540131055,0.05416641675787436,0.0350473023856065,0.02665011352810058,0.022396429310171485,0.01974905130339814,0.017153151783113288,0.013758338732155836
55.0,0.3754545454545455,-1.7454545454545456,1.3818181818181818,0.25,0.1790909090909091,0.5758133940560136,0.7299168631809854,0.04868801340925224,0.015007523322842857,0.007741664900755602,0.005161950172329801,0.003956584573473657,0.0032263025665910205,0.0026240954978638503,0.0020347529396868916
55.0,0.31000000000000005,-1.6,1.5999999999999996,0.2063636363636364,0.1954545454545455,0.6974414084092239,0.7998266617957868,0.1825959472561778,0.09647133028647231,0.06759529097092526,0.05449687038004162,0.04752632852525336,0.04310329603907814,0.03910266686454639,0.03428353266092738
55.0,0.35363636363636364,1.1636363636363631,-0.290909090909091,0.3481818181818182,0.31545454545454554,0.5593831614787288,0.6282561313907588,0.18277126494567195,0.10872238296755292,0.08258147752678249,0.07059436110277449,0.06429743658817826,0.060366077297860234,0.05662671758179438,0.05166619057119876
55.0,0.37,-0.36363636363636376,1.8909090909090907,0.13545454545454547,0.26636363636363636,0.6706073795239073,0.7867724777544669,0.1353412518657529,0.061517441484745104,0.03880602539358783,0.02901003872753733,0.02393963136179769,0.020734569000856937,0.017877947017298914,0.01463829688571517
55.0,0.260909090909091,1.5272727272727273,-1.0181818181818183,0.10272727272727274,0.22272727272727275,0.7590936036938228,0.8794230543168912,0.1746642559683859,0.08044794848401242,0.04949505691711219,0.03579019799315779,0.028646406514095283,0.02412752752536354,0.020103199873988092,0.015604965246753429
55.0,0.2390909090909091,1.8181818181818183,-0.8,0.3754545454545455,0.27181818181818185,0.7425451154966877,0.7811764353684751,0.48076441724517543,0.3952445385285459,0.35792253696258675,0.3390082718031528,0.3287725950704066,0.32260642500927966,0.3164915121374179,0.30695748665149825
55.0,0.2990909090909091,-1.1636363636363636,-1.6,0.11363636363636365,0.38636363636363646,0.406431819401723,0.4455536846665147,0.1689329326207142,0.11155802435757291,0.0897517761204136,0.07971098897459791,0.0747094644258879,0.07178818502915747,0.06862441536191186,0.06345265442317256
55.0,0.16272727272727272,-0.1454545454545455,-1.1636363636363636,0.1790909090909091,0.3754545454545455,0.8257730070099746,0.8574858317871993,0.6023900658175537,0.5222437930687838,0.4856381847337347,0.4665413577745072,0.4559883660271826,0.4495940774030748,0.4433446725823243,0.4336083817294218
55.0,0.1790909090909091,1.2363636363636363,1.0909090909090908,0.37,0.13545454545454547,0.846480917241568,0.874678109999768,0.6461530109436412,0.5719260540183736,0.5375799631697441,0.5195532393378852,0.5095741909306861,0.5035457415457714,0.49764463359154176,0.48835665961806657
55.0,0.28272727272727277,0.7999999999999998,1.5272727272727273,0.1954545454545455,0.21181818181818182,0.7496367633079942,0.8289762811607544,0.2941793991251749,0.19191862779554753,0.15351157864375697,0.13511397626039992,0.12509391340284498,0.11875165600389129,0.11291829412673562,0.10542775973184276
55.0,0.24454545454545457,-1.3818181818181818,-0.9454545454545455,0.39727272727272733,0.2281818181818182,0.7956279068137072,0.9246248101831939,0.17883016938231305,0.08513741841989524,0.05453379968424578,0.040753185338263595,0.033418762203726984,0.028772333337105462,0.02468393923246229,0.019964298703190546
55.0,0.14090909090909093,-1.0181818181818183,-1.5272727272727273,0.1681818181818182,0.24454545454545457,0.8974341558246502,0.9228913959725197,0.7128183837983141,0.6420881735829574,0.6086531478513416,0.5907450229744768,0.5805917716723683,0.5743220286678177,0.5683283548778088,0.5592937288413343
55.0,0.380909090909091,1.6727272727272728,0.2181818181818178,0.15181818181818182,0.2390909090909091,0.5767696812621286,0.7096521535860967,0.06635249296810547,0.02166304878917037,0.010823065835659515,0.006817593933636811,0.004928660477034928,0.003768409140019549,0.002789148374716323,0.00184246225958202
55.0,0.13545454545454547,0.7272727272727275,-1.2363636363636363,0.14636363636363636,0.35363636363636364,0.8788178078186124,0.9046369655662857,0.6930487764038653,0.6223021269632649,0.5890538347506626,0.5713777193401189,0.5614605803440006,0.5554051731453835,0.5495509888522819,0.5405109949881792
55.0,0.1572727272727273,-0.9454545454545455,1.2363636363636363,0.2990909090909091,0.2063636363636364,0.919508009041363,0.962411341575381,0.6223674227357424,0.5209500120737065,0.47499092990749464,0.45057358132936653,0.43648338801005826,0.427465870130187,0.41916283329363746,0.4079478528192199
55.0,0.22272727272727275,0.2181818181818178,-1.309090909090909,0.3590909090909091,0.2990909090909091,0.7303912496094561,0.7776643001790037,0.42018711462667063,0.32687047072165126,0.28734413451963825,0.2674694829814711,0.2566258222067947,0.24996323384873212,0.24350092959846464,0.23396917299697065
55.0,0.26636363636363636,1.5999999999999996,0.7999999999999998,0.3645454545454546,0.17363636363636364,0.7330859961530382,0.7818298565709831,0.4161610023945897,0.32207201491258425,0.28247935330838514,0.2626222037083171,0.2517791516279806,0.24509034808834768,0.23862665177052675,0.22920997189856523
55.0,0.25,-0.8727272727272728,1.0181818181818176,0.39181818181818184,0.31000000000000005,0.8486502159320284,0.9559301993057648,0.272518277546349,0.1597250551707617,0.11912979356971518,0.09989339898212804,0.08936028571822588,0.08263705763357437,0.07662882067212172,0.06934578390043465
55.0,0.2063636363636364,0.4363636363636365,1.8181818181818183,0.18454545454545457,0.14090909090909093,0.7866235417716317,0.8337627925361983,0.474553056488605,0.37765894910909864,0.33600282655620334,0.31479091663467035,0.30305028210029233,0.29575075352861124,0.2887804761035478,0.2787755569292748
55.0,0.2936363636363637,1.8909090909090907,0.290909090909091,0.2390909090909091,0.13,0.6840028760313481,0.7493471107797303,0.2948909320696342,0.2002568563781513,0.16353977128194022,0.14577783480819467,0.1361602952314584,0.13014400339006088,0.1244538057762599,0.11670746971937423
55.0,0.3645454545454546,1.3090909090909086,-1.7454545454545456,0.21181818181818182,0.11363636363636365,0.6899231110247427,0.8019529784593347,0.154483483004522,0.07423183844025266,0.0487744939559559,0.03761872237954328,0.03180354976787796,0.028141777733249967,0.02487631444460976,0.02107148657958641
55.0,0.19,0.07272727272727231,-1.6727272727272728,0.2936363636363637,0.34272727272727277,0.7290191169541509,0.7659304578751949,0.4770233279693329,0.3934561370635902,0.3567245883042691,0.338099555934372,0.3280871682530975,0.3221372321306113,0.31616787917629735,0.3065530816169974
55.0,0.11363636363636365,0.0,-1.0909090909090908,0.30454545454545456,0.1190909090909091,0.9611207548656645,0.979617364141554,0.8234794916907244,0.767286000642555,0.7397115263975166,0.7244565724032939,0.7155006054610845,0.7097985773538972,0.7045002795457049,0.6969785697948205
55.0,0.39181818181818184,-0.8,-1.4545454545454546,0.31000000000000005,0.1681818181818182,0.5686193618980243,0.7171143115769314,0.04793031491725722,0.012327901005254835,0.004801127116916198,0.00234120522678135,0.0012911025128864897,0.0006718994974079873,0.00025018644221240597,6.106410062977172e-05
55.0,0.15181818181818182,1.7454545454545451,-0.6545454545454545,0.19,0.10818181818181818,0.9271871826041856,0.958014289594182,0.7071984985543388,0.6248648528512347,0.5860780951878487,0.5651097100146146,0.5529615798563667,0.5452433793596693,0.5380628752147549,0.5279905813821181
55.0,0.14636363636363636,0.9454545454545453,0.7272727272727275,0.14090909090909093,0.260909090909091,0.9318783462248309,0.9650296745938572,0.6961346876618864,0.6092649949307838,0.568556267949702,0.5465656587996979,0.5337932352951958,0.5256413023657633,0.5180953648237959,0.5076632690868245
55.0,0.3372727272727273,-0.6545454545454545,-0.36363636363636376,0.32636363636363636,0.3209090909090909,0.6051501404665517,0.7181571228997624,0.1058198794493418,0.04457165468526413,0.026764125708876787,0.019339884904261563,0.015573675710531944,0.013206476070979427,0.011098559131283157,0.008736043860878968
